 ID,Date,Parameter/Paramètre,Value/Valeur,Symbol/Symbole
01ED003,1974-06-17,discharge/débit,52.7,
01ED003,1974-06-18,discharge/débit,50.4,
01ED003,1974-06-19,discharge/débit,47.3,
01ED003,1974-06-20,discharge/débit,49.3,
01ED003,1974-06-21,discharge/débit,52.4,
01ED003,1974-06-22,discharge/débit,56.4,
01ED003,1974-06-23,discharge/débit,45.3,
01ED003,1974-06-24,discharge/débit,54.9,
01ED003,1974-06-25,discharge/débit,52.7,
01ED003,1974-06-26,discharge/débit,58.9,
01ED003,1974-06-27,discharge/débit,44.5,
01ED003,1974-06-28,discharge/débit,61.7,
01ED003,1974-06-29,discharge/débit,49.0,
01ED003,1974-06-30,discharge/débit,48.1,
01ED003,1974-07-01,discharge/débit,40.8,
01ED003,1974-07-02,discharge/débit,51.0,
01ED003,1974-07-03,discharge/débit,49.6,
01ED003,1974-07-04,discharge/débit,47.9,
01ED003,1974-07-05,discharge/débit,47.0,
01ED003,1974-07-06,discharge/débit,46.2,
01ED003,1974-07-07,discharge/débit,46.2,
01ED003,1974-07-08,discharge/débit,50.7,
01ED003,1974-07-09,discharge/débit,48.4,
01ED003,1974-07-10,discharge/débit,59.5,
01ED003,1974-07-11,discharge/débit,55.5,
01ED003,1974-07-12,discharge/débit,57.5,
01ED003,1974-07-13,discharge/débit,54.1,
01ED003,1974-07-14,discharge/débit,33.1,
01ED003,1974-07-15,discharge/débit,43.6,
01ED003,1974-07-16,discharge/débit,44.2,
01ED003,1974-07-17,discharge/débit,50.7,
01ED003,1974-07-18,discharge/débit,49.8,
01ED003,1974-07-19,discharge/débit,57.5,
01ED003,1974-07-20,discharge/débit,50.1,
01ED003,1974-07-21,discharge/débit,43.6,
01ED003,1974-07-22,discharge/débit,49.0,
01ED003,1974-07-23,discharge/débit,45.9,
01ED003,1974-07-24,discharge/débit,53.5,
01ED003,1974-07-25,discharge/débit,54.7,
01ED003,1974-07-26,discharge/débit,49.8,
01ED003,1974-07-27,discharge/débit,45.6,
01ED003,1974-07-28,discharge/débit,36.0,
01ED003,1974-07-29,discharge/débit,48.1,
01ED003,1974-07-30,discharge/débit,48.7,
01ED003,1974-07-31,discharge/débit,50.4,
01ED003,1974-08-01,discharge/débit,52.7,
01ED003,1974-08-02,discharge/débit,46.2,
01ED003,1974-08-03,discharge/débit,55.5,
01ED003,1974-08-04,discharge/débit,38.2,
01ED003,1974-08-05,discharge/débit,51.3,
01ED003,1974-08-06,discharge/débit,51.5,
01ED003,1974-08-07,discharge/débit,56.9,
01ED003,1974-08-08,discharge/débit,53.8,
01ED003,1974-08-09,discharge/débit,50.1,
01ED003,1974-08-10,discharge/débit,45.3,
01ED003,1974-08-11,discharge/débit,35.7,
01ED003,1974-08-12,discharge/débit,54.7,
01ED003,1974-08-13,discharge/débit,48.1,
01ED003,1974-08-14,discharge/débit,53.2,
01ED003,1974-08-15,discharge/débit,61.2,
01ED003,1974-08-16,discharge/débit,45.3,
01ED003,1974-08-17,discharge/débit,48.7,
01ED003,1974-08-18,discharge/débit,45.0,
01ED003,1974-08-19,discharge/débit,55.2,
01ED003,1974-08-20,discharge/débit,50.1,
01ED003,1974-08-21,discharge/débit,52.4,
01ED003,1974-08-22,discharge/débit,51.0,
01ED003,1974-08-23,discharge/débit,51.5,
01ED003,1974-08-24,discharge/débit,47.3,
01ED003,1974-08-25,discharge/débit,44.2,
01ED003,1974-08-26,discharge/débit,48.7,
01ED003,1974-08-27,discharge/débit,62.6,
01ED003,1974-08-28,discharge/débit,52.1,
01ED003,1974-08-29,discharge/débit,54.7,
01ED003,1974-08-30,discharge/débit,54.1,
01ED003,1974-08-31,discharge/débit,36.5,
01ED003,1974-09-01,discharge/débit,42.8,
01ED003,1974-09-02,discharge/débit,27.1,
01ED003,1974-09-03,discharge/débit,52.4,
01ED003,1974-09-04,discharge/débit,48.7,
01ED003,1974-09-05,discharge/débit,53.0,
01ED003,1974-09-06,discharge/débit,53.5,
01ED003,1974-09-07,discharge/débit,62.6,
01ED003,1974-09-08,discharge/débit,38.8,
01ED003,1974-09-09,discharge/débit,51.8,
01ED003,1974-09-10,discharge/débit,56.9,
01ED003,1974-09-11,discharge/débit,52.4,
01ED003,1974-09-12,discharge/débit,56.4,
01ED003,1974-09-13,discharge/débit,49.6,
01ED003,1974-09-14,discharge/débit,51.5,
01ED003,1974-09-15,discharge/débit,45.0,
01ED003,1974-09-16,discharge/débit,59.7,
01ED003,1974-09-17,discharge/débit,58.0,
01ED003,1974-09-18,discharge/débit,62.3,
01ED003,1974-09-19,discharge/débit,54.4,
01ED003,1974-09-20,discharge/débit,57.2,
01ED003,1974-09-21,discharge/débit,50.4,
01ED003,1974-09-22,discharge/débit,44.7,
01ED003,1974-09-23,discharge/débit,68.2,
01ED003,1974-09-24,discharge/débit,65.4,
01ED003,1974-09-25,discharge/débit,56.1,
01ED003,1974-09-26,discharge/débit,59.7,
01ED003,1974-09-27,discharge/débit,57.2,
01ED003,1974-09-28,discharge/débit,47.3,
01ED003,1974-09-29,discharge/débit,56.6,
01ED003,1974-09-30,discharge/débit,72.5,
01ED003,1974-10-01,discharge/débit,74.5,
01ED003,1974-10-02,discharge/débit,66.5,
01ED003,1974-10-03,discharge/débit,72.8,
01ED003,1974-10-04,discharge/débit,71.6,
01ED003,1974-10-05,discharge/débit,54.1,
01ED003,1974-10-06,discharge/débit,46.7,
01ED003,1974-10-07,discharge/débit,63.1,
01ED003,1974-10-08,discharge/débit,58.9,
01ED003,1974-10-09,discharge/débit,69.4,
01ED003,1974-10-10,discharge/débit,66.8,
01ED003,1974-10-11,discharge/débit,69.7,
01ED003,1974-10-12,discharge/débit,60.0,
01ED003,1974-10-13,discharge/débit,49.3,
01ED003,1974-10-14,discharge/débit,53.5,
01ED003,1974-10-15,discharge/débit,61.2,
01ED003,1974-10-16,discharge/débit,68.0,
01ED003,1974-10-17,discharge/débit,69.1,
01ED003,1974-10-18,discharge/débit,74.8,
01ED003,1974-10-19,discharge/débit,56.6,
01ED003,1974-10-20,discharge/débit,62.9,
01ED003,1974-10-21,discharge/débit,77.0,
01ED003,1974-10-22,discharge/débit,66.8,
01ED003,1974-10-23,discharge/débit,58.9,
01ED003,1974-10-24,discharge/débit,75.6,
01ED003,1974-10-25,discharge/débit,67.1,
01ED003,1974-10-26,discharge/débit,58.3,
01ED003,1974-10-27,discharge/débit,63.4,
01ED003,1974-10-28,discharge/débit,79.3,
01ED003,1974-10-29,discharge/débit,67.7,
01ED003,1974-10-30,discharge/débit,58.3,
01ED003,1974-10-31,discharge/débit,63.4,
01ED003,1974-11-01,discharge/débit,58.9,
01ED003,1974-11-02,discharge/débit,59.7,
01ED003,1974-11-03,discharge/débit,53.8,
01ED003,1974-11-04,discharge/débit,68.2,
01ED003,1974-11-05,discharge/débit,61.4,
01ED003,1974-11-06,discharge/débit,58.0,
01ED003,1974-11-07,discharge/débit,62.9,
01ED003,1974-11-08,discharge/débit,68.0,
01ED003,1974-11-09,discharge/débit,64.8,
01ED003,1974-11-10,discharge/débit,64.3,
01ED003,1974-11-11,discharge/débit,58.6,
01ED003,1974-11-12,discharge/débit,64.3,
01ED003,1974-11-13,discharge/débit,65.1,
01ED003,1974-11-14,discharge/débit,67.4,
01ED003,1974-11-15,discharge/débit,61.2,
01ED003,1974-11-16,discharge/débit,68.5,
01ED003,1974-11-17,discharge/débit,62.9,
01ED003,1974-11-18,discharge/débit,66.0,
01ED003,1974-11-19,discharge/débit,63.1,
01ED003,1974-11-20,discharge/débit,66.0,
01ED003,1974-11-21,discharge/débit,73.6,
01ED003,1974-11-22,discharge/débit,73.3,
01ED003,1974-11-23,discharge/débit,71.6,
01ED003,1974-11-24,discharge/débit,61.2,
01ED003,1974-11-25,discharge/débit,67.1,
01ED003,1974-11-26,discharge/débit,68.5,
01ED003,1974-11-27,discharge/débit,87.2,
01ED003,1974-11-28,discharge/débit,74.8,
01ED003,1974-11-29,discharge/débit,74.8,
01ED003,1974-11-30,discharge/débit,70.5,
01ED003,1974-12-01,discharge/débit,62.6,
01ED003,1974-12-02,discharge/débit,65.1,
01ED003,1974-12-03,discharge/débit,91.5,
01ED003,1974-12-04,discharge/débit,78.7,
01ED003,1974-12-05,discharge/débit,70.8,
01ED003,1974-12-06,discharge/débit,68.8,
01ED003,1974-12-07,discharge/débit,65.7,
01ED003,1974-12-08,discharge/débit,56.9,
01ED003,1974-12-09,discharge/débit,61.7,
01ED003,1974-12-10,discharge/débit,69.9,
01ED003,1974-12-11,discharge/débit,70.5,
01ED003,1974-12-12,discharge/débit,55.2,
01ED003,1974-12-13,discharge/débit,66.0,
01ED003,1974-12-14,discharge/débit,63.7,
01ED003,1974-12-15,discharge/débit,67.1,
01ED003,1974-12-16,discharge/débit,67.7,
01ED003,1974-12-17,discharge/débit,68.2,
01ED003,1974-12-18,discharge/débit,62.6,
01ED003,1974-12-19,discharge/débit,73.6,
01ED003,1974-12-20,discharge/débit,68.2,
01ED003,1974-12-21,discharge/débit,71.6,
01ED003,1974-12-22,discharge/débit,68.5,
01ED003,1974-12-23,discharge/débit,68.8,
01ED003,1974-12-24,discharge/débit,56.4,
01ED003,1974-12-25,discharge/débit,30.0,
01ED003,1974-12-26,discharge/débit,59.7,
01ED003,1974-12-27,discharge/débit,69.1,
01ED003,1974-12-28,discharge/débit,62.6,
01ED003,1974-12-29,discharge/débit,62.3,
01ED003,1974-12-30,discharge/débit,60.9,
01ED003,1974-12-31,discharge/débit,48.7,
01ED003,1975-01-01,discharge/débit,38.2,
01ED003,1975-01-02,discharge/débit,64.0,
01ED003,1975-01-03,discharge/débit,68.2,
01ED003,1975-01-04,discharge/débit,69.4,
01ED003,1975-01-05,discharge/débit,63.7,
01ED003,1975-01-06,discharge/débit,61.7,
01ED003,1975-01-07,discharge/débit,64.8,
01ED003,1975-01-08,discharge/débit,83.3,
01ED003,1975-01-09,discharge/débit,79.6,
01ED003,1975-01-10,discharge/débit,70.5,
01ED003,1975-01-11,discharge/débit,73.3,
01ED003,1975-01-12,discharge/débit,62.0,
01ED003,1975-01-13,discharge/débit,65.4,
01ED003,1975-01-14,discharge/débit,86.7,
01ED003,1975-01-15,discharge/débit,79.9,
01ED003,1975-01-16,discharge/débit,78.7,
01ED003,1975-01-17,discharge/débit,75.9,
01ED003,1975-01-18,discharge/débit,75.0,
01ED003,1975-01-19,discharge/débit,67.4,
01ED003,1975-01-20,discharge/débit,64.8,
01ED003,1975-01-21,discharge/débit,68.8,
01ED003,1975-01-22,discharge/débit,65.4,
01ED003,1975-01-23,discharge/débit,65.1,
01ED003,1975-01-24,discharge/débit,60.9,
01ED003,1975-01-25,discharge/débit,55.8,
01ED003,1975-01-26,discharge/débit,45.3,A
01ED003,1975-01-27,discharge/débit,52.4,E
01ED003,1975-01-28,discharge/débit,65.4,A
01ED003,1975-01-29,discharge/débit,77.3,
01ED003,1975-01-30,discharge/débit,80.1,
01ED003,1975-01-31,discharge/débit,75.3,
01ED003,1975-02-01,discharge/débit,77.9,
01ED003,1975-02-02,discharge/débit,74.8,
01ED003,1975-02-03,discharge/débit,81.3,
01ED003,1975-02-04,discharge/débit,74.5,
01ED003,1975-02-05,discharge/débit,69.9,
01ED003,1975-02-06,discharge/débit,72.5,
01ED003,1975-02-07,discharge/débit,66.0,
01ED003,1975-02-08,discharge/débit,64.8,
01ED003,1975-02-09,discharge/débit,64.0,
01ED003,1975-02-10,discharge/débit,73.1,
01ED003,1975-02-11,discharge/débit,69.1,
01ED003,1975-02-12,discharge/débit,73.1,
01ED003,1975-02-13,discharge/débit,69.7,
01ED003,1975-02-14,discharge/débit,71.9,
01ED003,1975-02-15,discharge/débit,67.1,
01ED003,1975-02-16,discharge/débit,69.1,
01ED003,1975-02-17,discharge/débit,68.8,
01ED003,1975-02-18,discharge/débit,68.0,
01ED003,1975-02-19,discharge/débit,62.6,
01ED003,1975-02-20,discharge/débit,65.1,
01ED003,1975-02-21,discharge/débit,66.5,
01ED003,1975-02-22,discharge/débit,66.3,
01ED003,1975-02-23,discharge/débit,60.0,
01ED003,1975-02-24,discharge/débit,68.2,
01ED003,1975-02-25,discharge/débit,74.2,
01ED003,1975-02-26,discharge/débit,68.8,
01ED003,1975-02-27,discharge/débit,77.6,
01ED003,1975-02-28,discharge/débit,72.5,
01ED003,1975-03-01,discharge/débit,69.9,
01ED003,1975-03-02,discharge/débit,64.3,
01ED003,1975-03-03,discharge/débit,72.2,
01ED003,1975-03-04,discharge/débit,59.7,
01ED003,1975-03-05,discharge/débit,69.4,
01ED003,1975-03-06,discharge/débit,69.9,
01ED003,1975-03-07,discharge/débit,72.2,
01ED003,1975-03-08,discharge/débit,69.4,
01ED003,1975-03-09,discharge/débit,68.2,
01ED003,1975-03-10,discharge/débit,73.6,
01ED003,1975-03-11,discharge/débit,71.4,
01ED003,1975-03-12,discharge/débit,66.8,
01ED003,1975-03-13,discharge/débit,69.4,
01ED003,1975-03-14,discharge/débit,67.4,
01ED003,1975-03-15,discharge/débit,71.4,
01ED003,1975-03-16,discharge/débit,64.3,
01ED003,1975-03-17,discharge/débit,71.1,
01ED003,1975-03-18,discharge/débit,68.8,
01ED003,1975-03-19,discharge/débit,57.8,
01ED003,1975-03-20,discharge/débit,65.1,
01ED003,1975-03-21,discharge/débit,77.0,
01ED003,1975-03-22,discharge/débit,79.6,
01ED003,1975-03-23,discharge/débit,74.5,
01ED003,1975-03-24,discharge/débit,67.4,
01ED003,1975-03-25,discharge/débit,74.2,
01ED003,1975-03-26,discharge/débit,68.2,
01ED003,1975-03-27,discharge/débit,79.0,
01ED003,1975-03-28,discharge/débit,75.9,
01ED003,1975-03-29,discharge/débit,68.5,
01ED003,1975-03-30,discharge/débit,70.2,
01ED003,1975-03-31,discharge/débit,62.6,
01ED003,1975-04-01,discharge/débit,73.9,
01ED003,1975-04-02,discharge/débit,70.8,
01ED003,1975-04-03,discharge/débit,64.6,
01ED003,1975-04-04,discharge/débit,87.5,
01ED003,1975-04-05,discharge/débit,84.1,
01ED003,1975-04-06,discharge/débit,57.8,
01ED003,1975-04-07,discharge/débit,64.0,
01ED003,1975-04-08,discharge/débit,65.1,
01ED003,1975-04-09,discharge/débit,62.0,
01ED003,1975-04-10,discharge/débit,66.5,
01ED003,1975-04-11,discharge/débit,66.3,
01ED003,1975-04-12,discharge/débit,53.2,
01ED003,1975-04-13,discharge/débit,47.6,
01ED003,1975-04-14,discharge/débit,53.2,
01ED003,1975-04-15,discharge/débit,46.2,
01ED003,1975-04-16,discharge/débit,44.5,
01ED003,1975-04-17,discharge/débit,45.6,
01ED003,1975-04-18,discharge/débit,35.1,
01ED003,1975-04-19,discharge/débit,42.5,
01ED003,1975-04-20,discharge/débit,39.9,
01ED003,1975-04-21,discharge/débit,44.7,
01ED003,1975-04-22,discharge/débit,43.9,
01ED003,1975-04-23,discharge/débit,40.8,
01ED003,1975-04-24,discharge/débit,45.6,
01ED003,1975-04-25,discharge/débit,38.8,
01ED003,1975-04-26,discharge/débit,48.1,
01ED003,1975-04-27,discharge/débit,39.1,
01ED003,1975-04-28,discharge/débit,35.1,
01ED003,1975-04-29,discharge/débit,30.0,
01ED003,1975-04-30,discharge/débit,29.4,
01ED003,1975-05-01,discharge/débit,21.8,
01ED003,1975-05-02,discharge/débit,22.8,
01ED003,1975-05-03,discharge/débit,23.4,
01ED003,1975-05-04,discharge/débit,18.8,
01ED003,1975-05-05,discharge/débit,26.6,
01ED003,1975-05-06,discharge/débit,26.4,
01ED003,1975-05-07,discharge/débit,26.6,
01ED003,1975-05-08,discharge/débit,28.6,
01ED003,1975-05-09,discharge/débit,27.8,
01ED003,1975-05-10,discharge/débit,24.7,
01ED003,1975-05-11,discharge/débit,25.4,
01ED003,1975-05-12,discharge/débit,28.9,
01ED003,1975-05-13,discharge/débit,38.2,
01ED003,1975-05-14,discharge/débit,45.9,
01ED003,1975-05-15,discharge/débit,33.1,
01ED003,1975-05-16,discharge/débit,46.2,
01ED003,1975-05-17,discharge/débit,27.6,
01ED003,1975-05-18,discharge/débit,32.6,
01ED003,1975-05-19,discharge/débit,32.3,
01ED003,1975-05-20,discharge/débit,35.7,
01ED003,1975-05-21,discharge/débit,30.6,
01ED003,1975-05-22,discharge/débit,34.5,
01ED003,1975-05-23,discharge/débit,37.9,
01ED003,1975-05-24,discharge/débit,32.3,
01ED003,1975-05-25,discharge/débit,24.1,
01ED003,1975-05-26,discharge/débit,37.7,
01ED003,1975-05-27,discharge/débit,30.0,
01ED003,1975-05-28,discharge/débit,34.8,
01ED003,1975-05-29,discharge/débit,38.2,
01ED003,1975-05-30,discharge/débit,30.9,
01ED003,1975-05-31,discharge/débit,37.9,
01ED003,1975-06-01,discharge/débit,26.7,
01ED003,1975-06-02,discharge/débit,40.5,
01ED003,1975-06-03,discharge/débit,38.5,
01ED003,1975-06-04,discharge/débit,33.4,
01ED003,1975-06-05,discharge/débit,36.8,
01ED003,1975-06-06,discharge/débit,32.3,
01ED003,1975-06-07,discharge/débit,63.7,
01ED003,1975-06-08,discharge/débit,59.2,
01ED003,1975-06-09,discharge/débit,50.7,
01ED003,1975-06-10,discharge/débit,46.4,
01ED003,1975-06-11,discharge/débit,42.8,
01ED003,1975-06-12,discharge/débit,33.1,
01ED003,1975-06-13,discharge/débit,38.8,
01ED003,1975-06-14,discharge/débit,22.1,
01ED003,1975-06-15,discharge/débit,36.5,
01ED003,1975-06-16,discharge/débit,33.7,
01ED003,1975-06-17,discharge/débit,34.8,
01ED003,1975-06-18,discharge/débit,46.2,
01ED003,1975-06-19,discharge/débit,31.7,
01ED003,1975-06-20,discharge/débit,36.5,
01ED003,1975-06-21,discharge/débit,38.5,
01ED003,1975-06-22,discharge/débit,29.2,
01ED003,1975-06-23,discharge/débit,40.2,
01ED003,1975-06-24,discharge/débit,28.9,
01ED003,1975-06-25,discharge/débit,44.2,
01ED003,1975-06-26,discharge/débit,42.2,
01ED003,1975-06-27,discharge/débit,30.6,
01ED003,1975-06-28,discharge/débit,37.1,
01ED003,1975-06-29,discharge/débit,19.2,
01ED003,1975-06-30,discharge/débit,33.4,
01ED003,1975-07-01,discharge/débit,14.4,
01ED003,1975-07-02,discharge/débit,40.2,
01ED003,1975-07-03,discharge/débit,38.8,
01ED003,1975-07-04,discharge/débit,36.8,
01ED003,1975-07-05,discharge/débit,35.1,
01ED003,1975-07-06,discharge/débit,24.3,
01ED003,1975-07-07,discharge/débit,35.4,
01ED003,1975-07-08,discharge/débit,36.5,
01ED003,1975-07-09,discharge/débit,40.8,
01ED003,1975-07-10,discharge/débit,36.8,
01ED003,1975-07-11,discharge/débit,28.2,
01ED003,1975-07-12,discharge/débit,39.4,
01ED003,1975-07-13,discharge/débit,30.6,
01ED003,1975-07-14,discharge/débit,34.8,
01ED003,1975-07-15,discharge/débit,41.9,
01ED003,1975-07-16,discharge/débit,35.4,
01ED003,1975-07-17,discharge/débit,46.4,
01ED003,1975-07-18,discharge/débit,30.3,
01ED003,1975-07-19,discharge/débit,35.1,
01ED003,1975-07-20,discharge/débit,34.0,
01ED003,1975-07-21,discharge/débit,44.2,
01ED003,1975-07-22,discharge/débit,45.3,
01ED003,1975-07-23,discharge/débit,38.8,
01ED003,1975-07-24,discharge/débit,37.4,
01ED003,1975-07-25,discharge/débit,40.5,
01ED003,1975-07-26,discharge/débit,35.1,
01ED003,1975-07-27,discharge/débit,28.9,
01ED003,1975-07-28,discharge/débit,49.3,
01ED003,1975-07-29,discharge/débit,38.5,
01ED003,1975-07-30,discharge/débit,42.5,
01ED003,1975-07-31,discharge/débit,34.0,
01ED003,1975-08-01,discharge/débit,39.6,
01ED003,1975-08-02,discharge/débit,33.1,
01ED003,1975-08-03,discharge/débit,39.9,
01ED003,1975-08-04,discharge/débit,39.9,
01ED003,1975-08-05,discharge/débit,37.4,
01ED003,1975-08-06,discharge/débit,42.5,
01ED003,1975-08-07,discharge/débit,42.8,
01ED003,1975-08-08,discharge/débit,38.5,
01ED003,1975-08-09,discharge/débit,37.1,
01ED003,1975-08-10,discharge/débit,36.5,
01ED003,1975-08-11,discharge/débit,38.2,
01ED003,1975-08-12,discharge/débit,39.1,
01ED003,1975-08-13,discharge/débit,49.8,
01ED003,1975-08-14,discharge/débit,45.9,
01ED003,1975-08-15,discharge/débit,44.7,
01ED003,1975-08-16,discharge/débit,43.6,
01ED003,1975-08-17,discharge/débit,31.4,
01ED003,1975-08-18,discharge/débit,52.4,
01ED003,1975-08-19,discharge/débit,49.8,
01ED003,1975-08-20,discharge/débit,53.0,
01ED003,1975-08-21,discharge/débit,41.3,
01ED003,1975-08-22,discharge/débit,41.3,
01ED003,1975-08-23,discharge/débit,42.2,
01ED003,1975-08-24,discharge/débit,35.1,
01ED003,1975-08-25,discharge/débit,51.3,
01ED003,1975-08-26,discharge/débit,35.4,
01ED003,1975-08-27,discharge/débit,43.3,
01ED003,1975-08-28,discharge/débit,33.7,
01ED003,1975-08-29,discharge/débit,37.1,
01ED003,1975-08-30,discharge/débit,42.5,
01ED003,1975-08-31,discharge/débit,43.0,
01ED003,1975-09-01,discharge/débit,22.6,
01ED003,1975-09-02,discharge/débit,47.3,
01ED003,1975-09-03,discharge/débit,48.7,
01ED003,1975-09-04,discharge/débit,50.7,
01ED003,1975-09-05,discharge/débit,42.2,
01ED003,1975-09-06,discharge/débit,48.7,
01ED003,1975-09-07,discharge/débit,44.7,
01ED003,1975-09-08,discharge/débit,53.0,
01ED003,1975-09-09,discharge/débit,56.1,
01ED003,1975-09-10,discharge/débit,48.4,
01ED003,1975-09-11,discharge/débit,54.7,
01ED003,1975-09-12,discharge/débit,51.5,
01ED003,1975-09-13,discharge/débit,55.5,
01ED003,1975-09-14,discharge/débit,50.7,
01ED003,1975-09-15,discharge/débit,60.9,
01ED003,1975-09-16,discharge/débit,61.4,
01ED003,1975-09-17,discharge/débit,51.8,
01ED003,1975-09-18,discharge/débit,65.1,
01ED003,1975-09-19,discharge/débit,62.9,
01ED003,1975-09-20,discharge/débit,62.6,
01ED003,1975-09-21,discharge/débit,48.1,
01ED003,1975-09-22,discharge/débit,46.2,
01ED003,1975-09-23,discharge/débit,49.3,
01ED003,1975-09-24,discharge/débit,56.1,
01ED003,1975-09-25,discharge/débit,54.4,
01ED003,1975-09-26,discharge/débit,41.1,
01ED003,1975-09-27,discharge/débit,62.3,
01ED003,1975-09-28,discharge/débit,27.5,
01ED003,1975-09-29,discharge/débit,52.1,
01ED003,1975-09-30,discharge/débit,53.8,
01ED003,1975-10-01,discharge/débit,49.6,
01ED003,1975-10-02,discharge/débit,62.9,
01ED003,1975-10-03,discharge/débit,68.0,
01ED003,1975-10-04,discharge/débit,56.4,
01ED003,1975-10-05,discharge/débit,47.0,
01ED003,1975-10-06,discharge/débit,60.6,
01ED003,1975-10-07,discharge/débit,51.3,
01ED003,1975-10-08,discharge/débit,62.3,
01ED003,1975-10-09,discharge/débit,56.1,
01ED003,1975-10-10,discharge/débit,54.7,
01ED003,1975-10-11,discharge/débit,60.9,
01ED003,1975-10-12,discharge/débit,53.0,
01ED003,1975-10-13,discharge/débit,58.3,
01ED003,1975-10-14,discharge/débit,64.3,
01ED003,1975-10-15,discharge/débit,60.0,
01ED003,1975-10-16,discharge/débit,63.1,
01ED003,1975-10-17,discharge/débit,53.8,
01ED003,1975-10-18,discharge/débit,67.4,
01ED003,1975-10-19,discharge/débit,54.9,
01ED003,1975-10-20,discharge/débit,76.5,
01ED003,1975-10-21,discharge/débit,59.5,
01ED003,1975-10-22,discharge/débit,47.0,
01ED003,1975-10-23,discharge/débit,54.9,
01ED003,1975-10-24,discharge/débit,60.0,
01ED003,1975-10-25,discharge/débit,42.8,
01ED003,1975-10-26,discharge/débit,40.8,
01ED003,1975-10-27,discharge/débit,58.3,
01ED003,1975-10-28,discharge/débit,65.4,
01ED003,1975-10-29,discharge/débit,53.8,
01ED003,1975-10-30,discharge/débit,63.4,
01ED003,1975-10-31,discharge/débit,45.0,
01ED003,1975-11-01,discharge/débit,52.4,
01ED003,1975-11-02,discharge/débit,36.2,
01ED003,1975-11-03,discharge/débit,41.1,
01ED003,1975-11-04,discharge/débit,36.8,
01ED003,1975-11-05,discharge/débit,50.1,
01ED003,1975-11-06,discharge/débit,36.8,
01ED003,1975-11-07,discharge/débit,42.2,
01ED003,1975-11-08,discharge/débit,29.2,
01ED003,1975-11-09,discharge/débit,37.7,
01ED003,1975-11-10,discharge/débit,46.2,
01ED003,1975-11-11,discharge/débit,46.2,
01ED003,1975-11-12,discharge/débit,38.8,
01ED003,1975-11-13,discharge/débit,59.5,
01ED003,1975-11-14,discharge/débit,53.5,
01ED003,1975-11-15,discharge/débit,54.1,
01ED003,1975-11-16,discharge/débit,40.5,
01ED003,1975-11-17,discharge/débit,37.7,
01ED003,1975-11-18,discharge/débit,44.7,
01ED003,1975-11-19,discharge/débit,50.4,
01ED003,1975-11-20,discharge/débit,53.2,
01ED003,1975-11-21,discharge/débit,48.7,
01ED003,1975-11-22,discharge/débit,36.0,
01ED003,1975-11-23,discharge/débit,32.8,
01ED003,1975-11-24,discharge/débit,56.9,
01ED003,1975-11-25,discharge/débit,47.6,
01ED003,1975-11-26,discharge/débit,49.3,
01ED003,1975-11-27,discharge/débit,48.1,
01ED003,1975-11-28,discharge/débit,69.4,
01ED003,1975-11-29,discharge/débit,47.9,
01ED003,1975-11-30,discharge/débit,54.9,
01ED003,1975-12-01,discharge/débit,45.0,
01ED003,1975-12-02,discharge/débit,40.5,
01ED003,1975-12-03,discharge/débit,48.1,
01ED003,1975-12-04,discharge/débit,46.2,
01ED003,1975-12-05,discharge/débit,42.5,
01ED003,1975-12-06,discharge/débit,35.1,
01ED003,1975-12-07,discharge/débit,44.7,
01ED003,1975-12-08,discharge/débit,45.9,
01ED003,1975-12-09,discharge/débit,47.6,
01ED003,1975-12-10,discharge/débit,57.2,
01ED003,1975-12-11,discharge/débit,125.0,
01ED003,1975-12-12,discharge/débit,76.7,
01ED003,1975-12-13,discharge/débit,54.1,
01ED003,1975-12-14,discharge/débit,43.3,
01ED003,1975-12-15,discharge/débit,40.5,
01ED003,1975-12-16,discharge/débit,37.1,
01ED003,1975-12-17,discharge/débit,51.5,
01ED003,1975-12-18,discharge/débit,54.7,
01ED003,1975-12-19,discharge/débit,64.6,
01ED003,1975-12-20,discharge/débit,50.1,
01ED003,1975-12-21,discharge/débit,42.5,
01ED003,1975-12-22,discharge/débit,74.5,
01ED003,1975-12-23,discharge/débit,69.9,
01ED003,1975-12-24,discharge/débit,64.8,
01ED003,1975-12-25,discharge/débit,41.3,
01ED003,1975-12-26,discharge/débit,32.3,
01ED003,1975-12-27,discharge/débit,56.1,
01ED003,1975-12-28,discharge/débit,41.9,
01ED003,1975-12-29,discharge/débit,53.8,
01ED003,1975-12-30,discharge/débit,47.9,
01ED003,1975-12-31,discharge/débit,42.2,
01ED003,1976-01-01,discharge/débit,41.6,
01ED003,1976-01-02,discharge/débit,51.0,
01ED003,1976-01-03,discharge/débit,41.6,
01ED003,1976-01-04,discharge/débit,40.2,
01ED003,1976-01-05,discharge/débit,48.7,
01ED003,1976-01-06,discharge/débit,44.7,
01ED003,1976-01-07,discharge/débit,45.6,
01ED003,1976-01-08,discharge/débit,73.9,
01ED003,1976-01-09,discharge/débit,62.6,
01ED003,1976-01-10,discharge/débit,50.7,
01ED003,1976-01-11,discharge/débit,44.5,
01ED003,1976-01-12,discharge/débit,53.8,
01ED003,1976-01-13,discharge/débit,53.5,
01ED003,1976-01-14,discharge/débit,59.5,
01ED003,1976-01-15,discharge/débit,63.1,
01ED003,1976-01-16,discharge/débit,57.8,
01ED003,1976-01-17,discharge/débit,70.5,
01ED003,1976-01-18,discharge/débit,56.1,
